EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-1.1719,208.41,209.91,-1.1823,27.059
-1.1797,208.4,209.91,-1.1903,27.04
-1.1876,208.39,209.91,-1.1983,27.021
-1.1955,208.38,209.91,-1.2063,27.003
-1.2035,208.36,209.91,-1.2144,26.984
-1.2115,208.35,209.91,-1.2225,26.964
-1.2195,208.34,209.91,-1.2307,26.945
-1.2275,208.33,209.91,-1.2389,26.926
-1.2356,208.32,209.91,-1.2471,26.907
-1.2437,208.31,209.91,-1.2553,26.888
-1.2518,208.3,209.91,-1.2636,26.868
-1.26,208.29,209.9,-1.2719,26.849
-1.2682,208.28,209.9,-1.2803,26.829
-1.2764,208.27,209.9,-1.2886,26.81
-1.2847,208.26,209.9,-1.297,26.79
-1.2929,208.25,209.9,-1.3055,26.771
-1.3013,208.24,209.9,-1.3139,26.751
-1.3096,208.23,209.9,-1.3225,26.731
-1.318,208.22,209.9,-1.331,26.711
-1.3264,208.21,209.9,-1.3395,26.691
-1.3348,208.2,209.9,-1.3481,26.671
-1.3433,208.19,209.9,-1.3568,26.651
-1.3518,208.18,209.9,-1.3654,26.631
-1.3603,208.17,209.9,-1.3741,26.611
-1.3689,208.16,209.9,-1.3829,26.591
-1.3775,208.15,209.89,-1.3916,26.571
-1.3861,208.13,209.89,-1.4004,26.55
-1.3948,208.12,209.89,-1.4092,26.53
-1.4034,208.11,209.89,-1.4181,26.51
-1.4121,208.1,209.89,-1.427,26.489
-1.4209,208.09,209.89,-1.4359,26.469
-1.4297,208.08,209.89,-1.4448,26.448
-1.4385,208.07,209.89,-1.4538,26.427
-1.4473,208.06,209.89,-1.4628,26.407
-1.4562,208.05,209.89,-1.4719,26.386
-1.4651,208.04,209.89,-1.481,26.365
-1.474,208.03,209.89,-1.4901,26.344
-1.483,208.01,209.89,-1.4992,26.323
-1.492,208,209.88,-1.5084,26.302
-1.501,207.99,209.88,-1.5176,26.281
-1.51,207.98,209.88,-1.5268,26.26
-1.5191,207.97,209.88,-1.5361,26.239
-1.5282,207.96,209.88,-1.5454,26.218
-1.5374,207.95,209.88,-1.5548,26.196
-1.5466,207.94,209.88,-1.5641,26.175
-1.5558,207.93,209.88,-1.5735,26.154
-1.565,207.91,209.88,-1.583,26.132
-1.5743,207.9,209.88,-1.5924,26.111
-1.5836,207.89,209.88,-1.6019,26.089
-1.5929,207.88,209.87,-1.6115,26.068
-1.6023,207.87,209.87,-1.621,26.046
-1.6116,207.86,209.87,-1.6306,26.024
-1.6211,207.85,209.87,-1.6403,26.002
-1.6305,207.83,209.87,-1.6499,25.981
-1.64,207.82,209.87,-1.6596,25.959
-1.6495,207.81,209.87,-1.6693,25.937
-1.6591,207.8,209.87,-1.6791,25.915
-1.6686,207.79,209.87,-1.6889,25.893
-1.6783,207.78,209.87,-1.6987,25.871
-1.6879,207.77,209.87,-1.7086,25.849
-1.6976,207.75,209.86,-1.7185,25.826
-1.7073,207.74,209.86,-1.7284,25.804
-1.717,207.73,209.86,-1.7384,25.782
-1.7268,207.72,209.86,-1.7484,25.759
-1.7366,207.71,209.86,-1.7584,25.737
-1.7464,207.7,209.86,-1.7684,25.715
-1.7562,207.68,209.86,-1.7785,25.692
-1.7661,207.67,209.86,-1.7886,25.67
-1.776,207.66,209.86,-1.7988,25.647
-1.786,207.65,209.86,-1.809,25.624
-1.796,207.64,209.86,-1.8192,25.602
-1.806,207.62,209.85,-1.8295,25.579
-1.816,207.61,209.85,-1.8397,25.556
-1.8261,207.6,209.85,-1.8501,25.533
-1.8362,207.59,209.85,-1.8604,25.51
-1.8463,207.58,209.85,-1.8708,25.487
-1.8565,207.56,209.85,-1.8812,25.464
-1.8667,207.55,209.85,-1.8917,25.441
-1.8769,207.54,209.85,-1.9021,25.418
-1.8872,207.53,209.85,-1.9127,25.395
-1.8975,207.52,209.85,-1.9232,25.372
-1.9078,207.5,209.84,-1.9338,25.348
