EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
2.3176e-18,210.12,209.98,-6.0592e-19,30.15
1.3979e-18,210.12,209.98,-5.8539e-19,30.152
-5.1377e-20,210.12,209.98,-5.7014e-19,30.155
1.3933e-19,210.13,209.98,-7.4055e-19,30.157
8.6264e-19,210.13,209.98,-6.1405e-19,30.16
-2.286e-20,210.13,209.98,-5.1478e-19,30.162
-4.2255e-19,210.13,209.98,-8.7887e-19,30.164
4.0844e-19,210.13,209.98,-9.3543e-19,30.167
-5.0222e-19,210.14,209.98,-8.5706e-19,30.169
-1.2036e-18,210.14,209.98,-9.0561e-19,30.172
-2.2044e-18,210.14,209.98,-6.0907e-19,30.174
-3.1405e-18,210.14,209.98,-6.1422e-19,30.177
-3.1405e-18,210.14,209.98,-7.355e-19,30.179
-2.4884e-18,210.15,209.98,-4.5576e-19,30.182
-1.6786e-18,210.15,209.97,-4.4253e-19,30.185
-1.7552e-18,210.15,209.97,-4.1378e-19,30.187
-2.5796e-18,210.15,209.97,-4.1498e-19,30.19
-1.5139e-18,210.16,209.97,-3.526e-19,30.193
-1.5139e-18,210.16,209.97,-5.4718e-19,30.195
-2.3603e-18,210.16,209.97,-5.839e-19,30.198
-1.7467e-18,210.16,209.97,-4.937e-19,30.201
-9.034e-19,210.16,209.97,-3.0131e-19,30.204
-1.5276e-18,210.17,209.97,-6.1264e-19,30.206
-6.5158e-19,210.17,209.97,-5.441e-19,30.209
-1.4522e-18,210.17,209.97,-7.3352e-19,30.212
-8.3035e-19,210.17,209.97,-4.4857e-19,30.215
-8.3035e-19,210.18,209.97,-2.3974e-19,30.218
-1.8214e-18,210.18,209.97,-2.1951e-19,30.221
-9.0776e-19,210.18,209.97,-1.329e-19,30.224
-1.0996e-18,210.18,209.97,-1.6737e-19,30.227
-9.4464e-19,210.18,209.97,-2.2005e-19,30.23
-1.881e-18,210.19,209.97,-5.3262e-19,30.233
-1.114e-18,210.19,209.97,-3.2971e-19,30.236
-1.0248e-18,210.19,209.97,-3.6503e-19,30.239
-1.0447e-18,210.19,209.97,-3.5865e-19,30.242
-1.2461e-18,210.2,209.97,-2.3096e-19,30.245
-1.2662e-18,210.2,209.97,-1.5287e-19,30.248
-3.9611e-19,210.2,209.97,-9.7616e-20,30.251
-1.2213e-18,210.2,209.97,-4.1378e-19,30.254
-3.1668e-19,210.21,209.97,-2.512e-19,30.258
5.9499e-19,210.21,209.96,-4.4001e-21,30.261
1.5138e-18,210.21,209.96,1.5804e-19,30.264
2.5355e-18,210.22,209.96,-6.1498e-21,30.267
3.565e-18,210.22,209.96,2.3439e-19,30.271
2.1384e-18,210.22,209.96,4.4408e-19,30.274
7.0095e-19,210.22,209.96,7.2097e-19,30.277
-2.5363e-19,210.23,209.96,5.3907e-19,30.281
5.0915e-19,210.23,209.96,7.5163e-19,30.284
-4.5989e-19,210.23,209.96,6.0415e-19,30.288
4.3768e-19,210.23,209.96,7.0355e-19,30.291
1.4212e-18,210.24,209.96,1.0555e-18,30.295
1.2388e-18,210.24,209.96,1.1874e-18,30.298
1.3741e-19,210.24,209.96,1.2251e-18,30.302
3.3383e-20,210.25,209.96,1.3016e-18,30.305
3.3383e-20,210.25,209.96,1.6071e-18,30.309
-1.1746e-18,210.25,209.96,1.662e-18,30.313
6.5572e-20,210.25,209.96,1.5334e-18,30.316
8.0296e-19,210.26,209.96,1.8234e-18,30.32
-7.5483e-19,210.26,209.96,2.0922e-18,30.324
-8.6343e-19,210.26,209.96,2.0903e-18,30.327
-2.0301e-18,210.27,209.96,1.8679e-18,30.331
-9.8963e-19,210.27,209.95,1.9826e-18,30.335
-2.1483e-18,210.27,209.95,2.053e-18,30.339
-3.2527e-18,210.28,209.95,1.8392e-18,30.343
-3.4776e-18,210.28,209.95,1.8341e-18,30.346
-3.1379e-18,210.28,209.95,1.4631e-18,30.35
-3.1379e-18,210.29,209.95,1.4657e-18,30.354
-5.7021e-18,210.29,209.95,1.3485e-18,30.358
-7.1664e-18,210.29,209.95,1.4913e-18,30.362
-8.2008e-18,210.29,209.95,1.0369e-18,30.366
-9.4507e-18,210.3,209.95,1.135e-18,30.37
-9.5686e-18,210.3,209.95,1.2082e-18,30.374
-1.0954e-17,210.3,209.95,1.1141e-18,30.378
-1.0715e-17,210.31,209.95,1.0003e-18,30.382
-1.0982e-17,210.31,209.95,1.11e-18,30.387
-1.2032e-17,210.31,209.95,9.2534e-19,30.391
-1.0853e-17,210.32,209.95,1.2606e-18,30.395
-1.088e-17,210.32,209.95,1.4282e-18,30.399
-1.1704e-17,210.32,209.95,1.4028e-18,30.403
-1.0129e-17,210.33,209.94,9.1959e-19,30.408
-1.1339e-17,210.33,209.94,7.2082e-19,30.412
-1.0121e-17,210.33,209.94,7.6933e-19,30.416
-1.122e-17,210.34,209.94,8.2537e-19,30.421
-9.3492e-18,210.34,209.94,4.2102e-19,30.425
-9.5058e-18,210.35,209.94,2.6287e-19,30.429
-1.0654e-17,210.35,209.94,-9.6486e-20,30.434
-1.0264e-17,210.35,209.94,-2.6242e-19,30.438
-1.2313e-17,210.36,209.94,1.9329e-19,30.443
-1.3586e-17,210.36,209.94,2.5448e-20,30.447
-1.1511e-17,210.36,209.94,-3.8189e-19,30.452
-1.2799e-17,210.37,209.94,-6.9102e-19,30.456
-1.3962e-17,210.37,209.94,-1.0182e-18,30.461
-1.4097e-17,210.37,209.94,-1.1311e-18,30.466
-1.5952e-17,210.38,209.94,-1.0459e-18,30.47
-1.3812e-17,210.38,209.94,-1.3629e-18,30.475
-1.4255e-17,210.39,209.94,-1.3871e-18,30.48
-1.4669e-17,210.39,209.93,-1.1148e-18,30.484
-1.4669e-17,210.39,209.93,-1.2333e-18,30.489
-1.6161e-17,210.4,209.93,-1.083e-18,30.494
-1.4238e-17,210.4,209.93,-1.025e-18,30.499
-1.2587e-17,210.41,209.93,-1.1172e-18,30.504
-1.3394e-17,210.41,209.93,-1.64e-18,30.509
-1.158e-17,210.41,209.93,-1.7355e-18,30.514
-1.2685e-17,210.42,209.93,-2.3221e-18,30.519
-1.2395e-17,210.42,209.93,-2.7394e-18,30.523
-1.4127e-17,210.43,209.93,-2.9269e-18,30.528
-1.2743e-17,210.43,209.93,-2.6876e-18,30.534
-1.1317e-17,210.43,209.93,-2.6664e-18,30.539
-9.9163e-18,210.44,209.93,-2.292e-18,30.544
-8.7727e-18,210.44,209.93,-2.0014e-18,30.549
-1.0822e-17,210.45,209.93,-1.9276e-18,30.554
-1.2582e-17,210.45,209.92,-2.2242e-18,30.559
-1.4351e-17,210.45,209.92,-1.738e-18,30.564
-1.5369e-17,210.46,209.92,-2.2495e-18,30.57
