EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
1.8035,206.69,210.12,1.8374,24.702
1.8147,206.67,210.12,1.849,24.671
1.826,206.65,210.12,1.8607,24.641
1.8373,206.63,210.12,1.8724,24.61
1.8487,206.61,210.12,1.8841,24.579
1.8601,206.59,210.12,1.8959,24.548
1.8715,206.57,210.12,1.9078,24.517
1.883,206.55,210.12,1.9197,24.485
1.8945,206.53,210.12,1.9316,24.454
1.9061,206.52,210.12,1.9436,24.423
1.9177,206.5,210.13,1.9556,24.391
1.9293,206.48,210.13,1.9677,24.36
1.941,206.46,210.13,1.9798,24.328
1.9527,206.44,210.13,1.9919,24.296
1.9645,206.42,210.13,2.0041,24.265
1.9763,206.4,210.13,2.0164,24.233
1.9881,206.38,210.13,2.0287,24.201
2,206.36,210.13,2.041,24.169
2.0119,206.34,210.13,2.0534,24.137
2.0239,206.32,210.13,2.0658,24.105
2.0359,206.3,210.13,2.0783,24.072
2.048,206.28,210.13,2.0908,24.04
2.06,206.26,210.13,2.1033,24.008
2.0722,206.24,210.13,2.1159,23.975
2.0844,206.22,210.13,2.1286,23.942
2.0966,206.2,210.13,2.1413,23.91
2.1088,206.18,210.14,2.154,23.877
2.1211,206.16,210.14,2.1668,23.844
2.1335,206.14,210.14,2.1796,23.811
2.1459,206.12,210.14,2.1925,23.778
2.1583,206.1,210.14,2.2054,23.745
2.1707,206.08,210.14,2.2184,23.712
2.1832,206.06,210.14,2.2314,23.679
2.1958,206.03,210.14,2.2445,23.646
2.2084,206.01,210.14,2.2576,23.613
2.221,205.99,210.14,2.2707,23.579
2.2337,205.97,210.14,2.2839,23.546
2.2464,205.95,210.14,2.2971,23.512
2.2592,205.93,210.14,2.3104,23.478
2.272,205.91,210.14,2.3238,23.445
2.2848,205.89,210.14,2.3371,23.411
2.2977,205.87,210.14,2.3505,23.377
2.3106,205.85,210.14,2.364,23.343
2.3236,205.83,210.15,2.3775,23.309
2.3366,205.81,210.15,2.3911,23.275
2.3496,205.78,210.15,2.4047,23.241
2.3627,205.76,210.15,2.4183,23.207
2.3759,205.74,210.15,2.432,23.172
2.389,205.72,210.15,2.4458,23.138
2.4023,205.7,210.15,2.4596,23.104
2.4155,205.68,210.15,2.4734,23.069
2.4288,205.66,210.15,2.4873,23.035
2.4422,205.64,210.15,2.5012,23
2.4556,205.61,210.15,2.5152,22.965
2.469,205.59,210.15,2.5292,22.93
2.4825,205.57,210.15,2.5433,22.895
2.496,205.55,210.15,2.5574,22.861
2.5095,205.53,210.15,2.5715,22.826
2.5231,205.51,210.15,2.5857,22.79
2.5368,205.48,210.15,2.6,22.755
2.5505,205.46,210.16,2.6143,22.72
2.5642,205.44,210.16,2.6286,22.685
2.578,205.42,210.16,2.643,22.65
2.5918,205.4,210.16,2.6575,22.614
2.6056,205.38,210.16,2.672,22.579
2.6195,205.35,210.16,2.6865,22.543
2.6334,205.33,210.16,2.7011,22.507
2.6474,205.31,210.16,2.7157,22.472
2.6615,205.29,210.16,2.7304,22.436
2.6755,205.27,210.16,2.7451,22.4
2.6896,205.24,210.16,2.7599,22.364
2.7038,205.22,210.16,2.7747,22.328
2.718,205.2,210.16,2.7895,22.292
2.7322,205.18,210.16,2.8044,22.256
2.7465,205.16,210.16,2.8194,22.22
2.7608,205.13,210.16,2.8344,22.184
2.7752,205.11,210.16,2.8494,22.148
2.7896,205.09,210.17,2.8645,22.111
2.804,205.07,210.17,2.8797,22.075
2.8185,205.04,210.17,2.8949,22.039
2.8331,205.02,210.17,2.9101,22.002
2.8476,205,210.17,2.9254,21.966
2.8623,204.98,210.17,2.9407,21.929
2.8769,204.95,210.17,2.9561,21.892
2.8916,204.93,210.17,2.9715,21.856
2.9064,204.91,210.17,2.987,21.819
2.9212,204.89,210.17,3.0025,21.782
2.936,204.86,210.17,3.0181,21.745
2.9509,204.84,210.17,3.0337,21.708
2.9658,204.82,210.17,3.0494,21.671
2.9808,204.8,210.17,3.0651,21.634
2.9958,204.77,210.17,3.0808,21.597
3.0108,204.75,210.17,3.0966,21.559
3.0259,204.73,210.17,3.1125,21.522
3.0411,204.7,210.17,3.1284,21.485
3.0563,204.68,210.17,3.1444,21.447
3.0715,204.66,210.18,3.1604,21.41
3.0867,204.64,210.18,3.1764,21.372
3.1021,204.61,210.18,3.1925,21.335
3.1174,204.59,210.18,3.2086,21.297
3.1328,204.57,210.18,3.2248,21.259
3.1482,204.54,210.18,3.2411,21.222
3.1637,204.52,210.18,3.2574,21.184
3.1793,204.5,210.18,3.2737,21.146
3.1948,204.47,210.18,3.2901,21.108
3.2104,204.45,210.18,3.3065,21.07
3.2261,204.43,210.18,3.323,21.032
3.2418,204.4,210.18,3.3395,20.994
3.2576,204.38,210.18,3.3561,20.956
3.2733,204.36,210.18,3.3727,20.918
3.2892,204.33,210.18,3.3894,20.88
3.305,204.31,210.18,3.4061,20.841
3.321,204.29,210.18,3.4229,20.803
3.3369,204.26,210.18,3.4397,20.765
3.3529,204.24,210.18,3.4565,20.726
3.369,204.22,210.18,3.4735,20.688
3.3851,204.19,210.19,3.4904,20.649
3.4012,204.17,210.19,3.5074,20.611
3.4174,204.15,210.19,3.5245,20.572
3.4336,204.12,210.19,3.5416,20.533
3.4499,204.1,210.19,3.5588,20.495
3.4662,204.08,210.19,3.576,20.456
3.4826,204.05,210.19,3.5932,20.417
3.499,204.03,210.19,3.6105,20.378
3.5154,204.01,210.19,3.6279,20.339
3.5319,203.98,210.19,3.6453,20.3
3.5484,203.96,210.19,3.6627,20.261
3.565,203.93,210.19,3.6802,20.222
3.5816,203.91,210.19,3.6978,20.183
3.5983,203.89,210.19,3.7154,20.144
3.615,203.86,210.19,3.733,20.105
3.6317,203.84,210.19,3.7507,20.066
3.6485,203.82,210.19,3.7684,20.026
3.6654,203.79,210.19,3.7862,19.987
3.6823,203.77,210.19,3.8041,19.948
3.6992,203.74,210.19,3.822,19.908
3.7161,203.72,210.19,3.8399,19.869
3.7332,203.7,210.19,3.8579,19.829
3.7502,203.67,210.19,3.8759,19.79
3.7673,203.65,210.2,3.894,19.75
3.7845,203.62,210.2,3.9121,19.711
3.8017,203.6,210.2,3.9303,19.671
3.8189,203.58,210.2,3.9485,19.631
3.8362,203.55,210.2,3.9668,19.592
3.8535,203.53,210.2,3.9852,19.552
3.8709,203.5,210.2,4.0035,19.512
3.8883,203.48,210.2,4.022,19.472
3.9057,203.46,210.2,4.0404,19.432
3.9232,203.43,210.2,4.059,19.392
3.9408,203.41,210.2,4.0776,19.352
3.9584,203.38,210.2,4.0962,19.312
3.976,203.36,210.2,4.1149,19.272
3.9937,203.33,210.2,4.1336,19.232
4.0114,203.31,210.2,4.1524,19.192
4.0292,203.29,210.2,4.1712,19.152
4.047,203.26,210.2,4.1901,19.112
4.0648,203.24,210.2,4.209,19.072
4.0827,203.21,210.2,4.2279,19.031
4.1007,203.19,210.2,4.247,18.991
4.1187,203.16,210.2,4.266,18.951
4.1367,203.14,210.2,4.2852,18.91
4.1548,203.12,210.2,4.3043,18.87
4.1729,203.09,210.2,4.3236,18.83
4.1911,203.07,210.2,4.3428,18.789
4.2093,203.04,210.2,4.3621,18.749
4.2275,203.02,210.2,4.3815,18.708
4.2458,202.99,210.2,4.4009,18.668
4.2642,202.97,210.2,4.4204,18.627
4.2826,202.95,210.2,4.4399,18.586
4.301,202.92,210.2,4.4595,18.546
4.3195,202.9,210.2,4.4791,18.505
4.338,202.87,210.2,4.4988,18.465
4.3566,202.85,210.21,4.5185,18.424
4.3752,202.82,210.21,4.5383,18.383
4.3938,202.8,210.21,4.5581,18.342
4.4125,202.77,210.21,4.578,18.301
4.4313,202.75,210.21,4.5979,18.261
4.4501,202.73,210.21,4.6178,18.22
4.4689,202.7,210.21,4.6379,18.179
4.4878,202.68,210.21,4.6579,18.138
4.5067,202.65,210.21,4.678,18.097
4.5257,202.63,210.21,4.6982,18.056
4.5447,202.6,210.21,4.7184,18.015
4.5638,202.58,210.21,4.7387,17.974
4.5829,202.55,210.21,4.759,17.933
4.602,202.53,210.21,4.7794,17.892
4.6212,202.5,210.21,4.7998,17.851
4.6405,202.48,210.21,4.8203,17.81
4.6597,202.46,210.21,4.8408,17.769
4.6791,202.43,210.21,4.8614,17.728
4.6984,202.41,210.21,4.882,17.686
4.7179,202.38,210.21,4.9026,17.645
4.7373,202.36,210.21,4.9234,17.604
4.7568,202.33,210.21,4.9441,17.563
4.7764,202.31,210.21,4.965,17.522
4.796,202.28,210.21,4.9858,17.48
4.8156,202.26,210.21,5.0067,17.439
4.8353,202.23,210.21,5.0277,17.398
4.855,202.21,210.21,5.0487,17.357
4.8748,202.19,210.21,5.0698,17.315
4.8946,202.16,210.21,5.0909,17.274
4.9145,202.14,210.21,5.1121,17.232
4.9344,202.11,210.21,5.1333,17.191
4.9544,202.09,210.21,5.1546,17.15
4.9744,202.06,210.21,5.1759,17.108
4.9944,202.04,210.21,5.1973,17.067
5.0145,202.01,210.21,5.2187,17.025
5.0346,201.99,210.21,5.2402,16.984
5.0548,201.96,210.21,5.2617,16.943
5.0751,201.94,210.21,5.2833,16.901
5.0953,201.92,210.21,5.3049,16.86
5.1156,201.89,210.21,5.3266,16.818
5.136,201.87,210.21,5.3483,16.777
5.1564,201.84,210.21,5.3701,16.735
