EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-3.969,214.83,210.4,-4.068,219.26
-3.9867,214.84,210.41,-4.0864,219.3
-4.0044,214.86,210.41,-4.1049,219.33
-4.0221,214.88,210.41,-4.1233,219.37
-4.0399,214.89,210.41,-4.1419,219.4
-4.0577,214.91,210.42,-4.1604,219.43
-4.0755,214.93,210.42,-4.1791,219.47
-4.0934,214.94,210.42,-4.1977,219.5
-4.1114,214.96,210.42,-4.2164,219.54
-4.1294,214.97,210.43,-4.2352,219.57
-4.1474,214.99,210.43,-4.254,219.61
-4.1655,215.01,210.43,-4.2728,219.64
-4.1836,215.02,210.44,-4.2917,219.68
-4.2017,215.04,210.44,-4.3107,219.71
-4.2199,215.06,210.44,-4.3297,219.75
-4.2382,215.07,210.44,-4.3487,219.78
